speaker_id,orthography,gloss,stem,gender,dialect_area,origin
250,αγορασε,aɣorase.VERB.Perf.Ind.Sing.3.Past.Fin.Act,γ,Female,2,Macedonia
250,απαγορευσε,apaɣorefse.VERB.Perf.Ind.Sing.3.Past.Fin.Act,γ,Female,2,Macedonia
250,σχολουσε,sxoluse.VERB.Imp.Ind.Sing.3.Past.Fin.Act,ουσ,Female,2,Macedonia
250,κοιτουσα,kitusa.VERB.Imp.Ind.Plur.1.Past.Fin.Act,ουσ,Female,2,Macedonia
250,συντηρουσα,sidirusa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,ουσ,Female,2,Macedonia
250,κεντουσα,kedusa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,ουσ,Female,2,Macedonia
250,ξαναγυρισα,ksanaɣirisa.VERB.Perf.Ind.Sing.1.Past.Fin.Act,γ,Female,2,Macedonia
250,απορουσε,aporuse.VERB.Imp.Ind.Sing.3.Past.Fin.Act,ουσ,Female,2,Macedonia
250,αγαπουσα,aɣapusa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,γ,Female,2,Macedonia
250,σταματουσα,stamatusa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,ουσ,Female,2,Macedonia
250,ζουσε,zuse.VERB.Imp.Ind.Sing.3.Past.Fin.Act,ουσ,Female,2,Macedonia
251,μιλουσε,miluse.VERB.Imp.Ind.Sing.3.Past.Fin.Act,ουσ,Male,16,Alexandria
251,μιλουσαμε,milusame.VERB.Imp.Ind.Plur.1.Past.Fin.Act,ουσ,Male,16,Alexandria
251,μιλουσαμε,milusame.VERB.Imp.Ind.Plur.1.Past.Fin.Act,ουσ,Male,16,Alexandria
251,μιλουσα,milusa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,ουσ,Male,16,Alexandria
251,μιλουσαμε,milusame.VERB.Imp.Ind.Plur.1.Past.Fin.Act,ουσ,Male,16,Alexandria
251,μιλουσα,milusa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,ουσ,Male,16,Alexandria
251,επιθυμουσε,epiθimuse.VERB.Imp.Ind.Sing.3.Past.Fin.Act,ουσ,Male,16,Alexandria
251,παρουσιαζοτανε,parusiazotane.VERB.Imp.Ind.Sing.3.Past.Fin.Pass,ουσ,Male,16,Alexandria
251,μιλουσα,milusa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,ουσ,Male,16,Alexandria
251,χτυπουσες,xtipuses.VERB.Imp.Ind.Sing.3.Past.Fin.Act,ουσ,Male,16,Alexandria
251,εξηγουσες,eksiɣuses.VERB.Imp.Ind.Plur.2.Past.Fin.Act,ουσ,Male,16,Alexandria
251,αγοραζανε,aɣorazane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,γ,Male,16,Alexandria
251,μιλουσαν,milusan.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Male,16,Alexandria
251,εκτιμουσανε,ektimusane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Male,16,Alexandria
251,εκτιμουσανε,ektimusane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Male,16,Alexandria
251,ερχοντουσαν,erxodusan.VERB.Imp.Ind.Plur.3.Past.Fin.Pass,ουσ,Male,16,Alexandria
251,ζουσαμε,zusame.VERB.Imp.Ind.Plur.1.Past.Fin.Act,ουσ,Male,16,Alexandria
251,ζουσαμε,zusame.VERB.Imp.Ind.Plur.1.Past.Fin.Act,ουσ,Male,16,Alexandria
251,μιλουσανε,milusane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Male,16,Alexandria
251,βοηθουσε,voiθuse.VERB.Imp.Ind.Sing.3.Past.Fin.Act,ουσ,Male,16,Alexandria
251,μιλουσαμε,milusame.VERB.Imp.Ind.Plur.1.Past.Fin.Act,ουσ,Male,16,Alexandria
251,μιλουσε,miluse.VERB.Imp.Ind.Sing.3.Past.Fin.Act,ουσ,Male,16,Alexandria
251,μιλουσανε,milusane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Male,16,Alexandria
251,συμφωνουσα,simfonusa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,ουσ,Male,16,Alexandria
252,αναγκαστηκα,anagastika.VERB.Perf.Ind.Sing.1.Past.Fin.Pass,γ,Male,1,Patras
252,ζητουσανε,zitusane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Male,1,Patras
252,ζητουσανε,zitusane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Male,1,Patras
252,επιθυμουσα,epiθimusa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,ουσ,Male,1,Patras
252,αγαπουσανε,aɣapusane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,γ,Male,1,Patras
252,πετουσε,petuse.VERB.Imp.Ind.Sing.3.Past.Fin.Act,ουσ,Male,1,Patras
252,ζουσα,zusa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,ουσ,Male,1,Patras
252,κοιταγα,kitaɣa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,γ,Male,1,Patras
252,μιλαγανε,milaɣane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,γ,Male,1,Patras
252,αναγκαστηκα,anagastika.VERB.Perf.Ind.Sing.1.Past.Fin.Pass,γ,Male,1,Patras
252,παρακολουθουσαμε,parakoluθusame.VERB.Imp.Ind.Plur.1.Past.Fin.Act,ουσ,Male,1,Patras
252,πετουσα,petusa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,ουσ,Male,1,Patras
252,παρακολουθουσαν,parakoluθusan.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Male,1,Patras
256,συναρμολογουσε,sinarmoloɣuse.VERB.Imp.Ind.Sing.3.Past.Fin.Act,ουσ,Female,1,Patras
256,φυλαγε,filaɣe.VERB.Imp.Ind.Sing.3.Past.Fin.Act,γ,Female,1,Patras
256,ζητουσαν,zitusan.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Female,1,Patras
256,αγορασαμε,aɣorasame.VERB.Perf.Ind.Plur.1.Past.Fin.Act,γ,Female,1,Patras
256,αγορασα,aɣorasa.VERB.Perf.Ind.Sing.1.Past.Fin.Act,γ,Female,1,Patras
256,μιλουσα,milusa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,ουσ,Female,1,Patras
256,μιλαγα,milaɣa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,γ,Female,1,Patras
256,βοηθουσανε,voiθusane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Female,1,Patras
256,εκτελουσα,ektelusa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,ουσ,Female,1,Patras
256,ξαναγυρισαμε,ksanaɣirisame.VERB.Perf.Ind.Plur.1.Past.Fin.Act,γ,Female,1,Patras
256,μιλαγα,milaɣa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,γ,Female,1,Patras
256,μιλαγα,milaɣa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,γ,Female,1,Patras
256,βοηθουσαν,voiθusan.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Female,1,Patras
256,βοηθουσανε,voiθusane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Female,1,Patras
256,ερχοντουσαν,erxodusan.VERB.Imp.Ind.Plur.3.Past.Fin.Pass,ουσ,Female,1,Patras
256,ρωτουσαν,rotusan.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Female,1,Patras
256,απαγορευοταν,apaɣorevotan.VERB.Imp.Ind.Sing.3.Past.Fin.Pass,γ,Female,1,Patras
256,μιλουσε,miluse.VERB.Imp.Ind.Sing.3.Past.Fin.Act,ουσ,Female,1,Patras
256,αγορασαμε,aɣorasame.VERB.Perf.Ind.Plur.1.Past.Fin.Act,γ,Female,1,Patras
256,βοηθουσα,voiθusa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,ουσ,Female,1,Patras
256,βοηθουσα,voiθusa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,ουσ,Female,1,Patras
256,ακουσες,akuses.VERB.Perf.Ind.Plur.2.Past.Fin.Act,ουσ,Female,1,Patras
256,καλουσα,kalusa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,ουσ,Female,1,Patras
256,καλουσανε,kalusane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Female,1,Patras
257,φορουσα,forusa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,ουσ,Male,10,Chios
257,περνουσαμε,pernusame.VERB.Imp.Ind.Plur.1.Past.Fin.Act,ουσ,Male,10,Chios
257,ζουσαμε,zusame.VERB.Imp.Ind.Plur.1.Past.Fin.Act,ουσ,Male,10,Chios
257,κρατουσε,kratuse.VERB.Imp.Ind.Sing.3.Past.Fin.Act,ουσ,Male,10,Chios
257,τραβουσανε,travusane.VERB.Perf.Ind.Plur.3.Past.Fin.Act,ουσ,Male,10,Chios
257,περναγα,pernaɣa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,γ,Male,10,Chios
257,περναγανε,pernaɣane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,γ,Male,10,Chios
257,υποστουσα,ipostusa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,ουσ,Male,10,Chios
257,μιλαγανε,milaɣane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,γ,Male,10,Chios
257,ακουσαμε,akusame.VERB.Imp.Ind.Plur.1.Past.Fin.Act,ουσ,Male,10,Chios
257,ξαναγυρισα,ksanaɣirisa.VERB.Perf.Ind.Sing.1.Past.Fin.Act,γ,Male,10,Chios
257,χρωσταγα,xrostaɣa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,γ,Male,10,Chios
257,αγορασα,aɣorasa.VERB.Perf.Ind.Sing.1.Past.Fin.Act,γ,Male,10,Chios
257,αγορασαμε,aɣorasame.VERB.Perf.Ind.Plur.1.Past.Fin.Act,γ,Male,10,Chios
257,πουλαγανε,pulaɣane.VERB.Perf.Ind.Plur.3.Past.Fin.Act,γ,Male,10,Chios
257,ξαναγυρισαμε,ksanaɣirisame.VERB.Perf.Ind.Plur.1.Past.Fin.Act,γ,Male,10,Chios
257,χρωστουσα,xrostusa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,ουσ,Male,10,Chios
257,ξαναγυρισαμε,ksanaɣirisame.VERB.Perf.Ind.Plur.1.Past.Fin.Pass,γ,Male,10,Chios
257,περνουσαμεν,pernusamen.VERB.Imp.Ind.Plur.1.Past.Fin.Act,ουσ,Male,10,Chios
257,μιλαγε,milaɣe.VERB.Imp.Ind.Sing.3.Past.Fin.Act,γ,Male,10,Chios
257,κρατουσαμε,kratusame.VERB.Imp.Ind.Plur.1.Past.Fin.Act,ουσ,Male,10,Chios
257,προσπαθουσαμε,prospaθusame.VERB.Imp.Ind.Plur.1.Past.Fin.Act,ουσ,Male,10,Chios
257,μιλαγανε,milaɣane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,γ,Male,10,Chios
257,μιλαγανε,milaɣane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,γ,Male,10,Chios
257,φαγανε,faɣane.VERB.Perf.Ind.Plur.3.Past.Fin.Act,γ,Male,10,Chios
257,μιλαγαμε,milaɣame.VERB.Imp.Ind.Plur.1.Past.Fin.Act,γ,Male,10,Chios
257,μιλαγαμε,milaɣame.VERB.Imp.Ind.Plur.1.Past.Fin.Act,γ,Male,10,Chios
257,μιλαγα,milaɣa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,γ,Male,10,Chios
257,εμιλουσε,emiluse.VERB.Imp.Ind.Sing.3.Past.Fin.Act,ουσ,Male,10,Chios
257,μιλαγαμε,milaɣame.VERB.Imp.Ind.Plur.1.Past.Fin.Act,γ,Male,10,Chios
257,μιλαγανε,milaɣane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,γ,Male,10,Chios
257,μιλαγανε,milaɣane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,γ,Male,10,Chios
257,μιλαγα,milaɣa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,γ,Male,10,Chios
257,μιλουσαμε,milusame.VERB.Imp.Ind.Plur.1.Past.Fin.Act,ουσ,Male,10,Chios
259,ζουσα,zusa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,ουσ,Male,1,Arcadia
259,παρακολουθουσε,parakoluθuse.VERB.Imp.Ind.Sing.3.Past.Fin.Act,ουσ,Male,1,Arcadia
259,θεωρουσα,θeorusa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,ουσ,Male,1,Arcadia
259,παρακολουθουσε,parakoluθuse.VERB.Imp.Ind.Sing.3.Past.Fin.Act,ουσ,Male,1,Arcadia
259,περνουσα,pernusa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,ουσ,Male,1,Arcadia
259,ακουσε,akuse.VERB.Perf.Ind.Sing.3.Past.Fin.Act,ουσ,Male,1,Arcadia
259,ακουσε,akuse.VERB.Perf.Ind.Sing.3.Past.Fin.Act,ουσ,Male,1,Arcadia
259,απαιτουσα,apetusa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,ουσ,Male,1,Arcadia
259,περνουσα,pernusa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,ουσ,Male,1,Arcadia
259,περνουσα,pernusa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,ουσ,Male,1,Arcadia
259,χτυπουσε,xtipuse.VERB.Imp.Ind.Sing.3.Past.Fin.Act,ουσ,Male,1,Arcadia
259,θεωρουσα,θeorusa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,ουσ,Male,1,Arcadia
259,ερχοντουσαν,erxodusan.VERB.Imp.Ind.Plur.3.Past.Fin.Pass,ουσ,Male,1,Arcadia
259,πετουσα,petusa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,ουσ,Male,1,Arcadia
259,μιλουσαμε,milusame.VERB.Imp.Ind.Plur.1.Past.Fin.Act,ουσ,Male,1,Arcadia
259,συζητουσαμε,sizitusame.VERB.Imp.Ind.Plur.1.Past.Fin.Act,ουσ,Male,1,Arcadia
259,μιλουσανε,milusane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Male,1,Arcadia
259,μιλουσανε,milusane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Male,1,Arcadia
259,μιλουσαν,milusan.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Male,1,Arcadia
259,κοιτουσα,kitusa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,ουσ,Male,1,Arcadia
259,κουβαλαγαμε,kuvalaɣame.VERB.Imp.Ind.Plur.1.Past.Fin.Act,γ,Male,1,Arcadia
259,προσπαθουσαν,prospaθusan.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Male,1,Arcadia
259,παρουσιαστηκε,parusiastike.VERB.Perf.Ind.Sing.3.Past.Fin.Pass,ουσ,Male,1,Arcadia
259,παρουσιαστηκε,parusiastike.VERB.Perf.Ind.Sing.3.Past.Fin.Pass,ουσ,Male,1,Arcadia
259,ζουσα,zusa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,ουσ,Male,1,Arcadia
259,προτιμουσα,protimusa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,ουσ,Male,1,Arcadia
259,απαιτουσα,apetusa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,ουσ,Male,1,Arcadia
259,μιλουσαμε,milusame.VERB.Imp.Ind.Plur.1.Past.Fin.Act,ουσ,Male,1,Arcadia
259,εξυπηρετουσαν,eksipiretusan.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Male,1,Arcadia
259,κουβαλουσε,kuvaluse.VERB.Imp.Ind.Sing.3.Past.Fin.Act,ουσ,Male,1,Arcadia
265,κρατουσαμε,kratusame.VERB.Imp.Ind.Plur.1.Past.Fin.Act,ουσ,Female,10,Chios
265,γλιστρουσε,ɣlistruse.VERB.Imp.Ind.Sing.3.Past.Fin.Act,ουσ,Female,10,Chios
265,προσπαθουσε,prospaθuse.VERB.Imp.Ind.Sing.3.Past.Fin.Act,ουσ,Female,10,Chios
265,εσταματουσαν,estamatusan.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Female,10,Chios
265,περνουσε,pernuse.VERB.Imp.Ind.Sing.3.Past.Fin.Act,ουσ,Female,10,Chios
265,μιλουσε,miluse.VERB.Imp.Ind.Sing.3.Past.Fin.Act,ουσ,Female,10,Chios
265,πολεμουσε,polemuse.VERB.Imp.Ind.Sing.3.Past.Fin.Act,ουσ,Female,10,Chios
265,περπατουσανε,perpatusane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Female,10,Chios
265,μιλουσανε,milusane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Female,10,Chios
265,μιλουσανε,milusane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Female,10,Chios
265,μιλαγα,milaɣa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,γ,Female,10,Chios
265,κρατουσανε,kratusane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Female,10,Chios
265,αγοραζανε,aɣorazane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,γ,Female,10,Chios
265,αγορασε,aɣorase.VERB.Perf.Ind.Sing.3.Past.Fin.Act,γ,Female,10,Chios
265,περνουσα,pernusa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,ουσ,Female,10,Chios
266,συγκατοικουσαμε,sigatikusame.VERB.Imp.Ind.Plur.1.Past.Fin.Act,ουσ,Male,10,Chios
266,μιλουσα,milusa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,ουσ,Male,10,Chios
267,αναζηταγαμε,anazitaɣame.VERB.Imp.Ind.Plur.1.Past.Fin.Act,γ,Female,8,Keramoti
267,ξαναγεννηθηκα,ksanaɣeniθika.VERB.Perf.Ind.Sing.1.Past.Fin.Pass,γ,Female,8,Keramoti
267,μιλουσα,milusa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,ουσ,Female,8,Keramoti
267,μιλουσες,miluses.VERB.Imp.Ind.Plur.2.Past.Fin.Act,ουσ,Female,8,Keramoti
267,μιλουσες,miluses.VERB.Imp.Ind.Sing.2.Past.Fin.Act,ουσ,Female,8,Keramoti
267,καλουσες,kaluses.VERB.Imp.Ind.Sing.3.Past.Fin.Act,ουσ,Female,8,Keramoti
267,μιλουσαν,milusan.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Female,8,Keramoti
267,μιλουσανε,milusane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Female,8,Keramoti
267,τραβαγαμε,travaɣame.VERB.Imp.Ind.Plur.1.Past.Fin.Act,γ,Female,8,Keramoti
267,παρουσιαστηκε,parusiastike.VERB.Perf.Ind.Sing.3.Past.Fin.Pass,ουσ,Female,8,Keramoti
267,αγωνιστηκε,aɣonistike.VERB.Perf.Ind.Sing.3.Past.Fin.Pass,γ,Female,8,Keramoti
267,αγαπιοντουσαν,aɣapiodusan.VERB.Imp.Ind.Plur.3.Past.Fin.Pass,γ,Female,8,Keramoti
267,πουλαγαν,pulaɣan.VERB.Imp.Ind.Plur.3.Past.Fin.Act,γ,Female,8,Keramoti
268,αγορασαμε,aɣorasame.VERB.Perf.Ind.Plur.1.Past.Fin.Act,γ,Female,2,Lesvos
268,περναγε,pernaɣe.VERB.Imp.Ind.Sing.3.Past.Fin.Act,γ,Female,2,Lesvos
268,αγαπουσε,aɣapuse.VERB.Imp.Ind.Sing.3.Past.Fin.Act,γ,Female,2,Lesvos
268,εφαγα,efaɣa.VERB.Perf.Ind.Sing.1.Past.Fin.Act,γ,Female,2,Lesvos
268,αγαπαγε,aɣapaɣe.VERB.Imp.Ind.Sing.3.Past.Fin.Act,γ,Female,2,Lesvos
268,αγορασαμε,aɣorasame.VERB.Perf.Ind.Plur.1.Past.Fin.Act,γ,Female,2,Lesvos
268,ζουσαν,zusan.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Female,2,Lesvos
268,απαντουσα,apadusa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,ουσ,Female,2,Lesvos
268,μιλαγαμε,milaɣame.VERB.Imp.Ind.Plur.1.Past.Fin.Act,γ,Female,2,Lesvos
268,μιλαγαμε,milaɣame.VERB.Imp.Ind.Plur.1.Past.Fin.Act,γ,Female,2,Lesvos
268,μιλαγα,milaɣa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,γ,Female,2,Lesvos
268,συγκρατουσε,sigratuse.VERB.Imp.Ind.Sing.3.Past.Fin.Act,ουσ,Female,2,Lesvos
268,συγκρατουσε,sigratuse.VERB.Imp.Ind.Sing.3.Past.Fin.Act,ουσ,Female,2,Lesvos
268,μιλαγε,milaɣe.VERB.Imp.Ind.Sing.3.Past.Fin.Act,γ,Female,2,Lesvos
268,μιλαγα,milaɣa.VERB.Imp.Ind.Sing.3.Past.Fin.Act,γ,Female,2,Lesvos
268,μιλουσαμε,milusame.VERB.Imp.Ind.Plur.1.Past.Fin.Act,ουσ,Female,2,Lesvos
268,μιλουσανε,milusane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Female,2,Lesvos
268,ζουσαμε,zusame.VERB.Imp.Ind.Plur.1.Past.Fin.Act,ουσ,Female,2,Lesvos
276,ζητουσανε,zitusane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Female,1,Laconia
276,ζηταγες,zitaɣes.VERB.Imp.Ind.Plur.2.Past.Fin.Act,γ,Female,1,Laconia
276,βοηθαγε,voiθaɣe.VERB.Imp.Ind.Sing.3.Past.Fin.Act,γ,Female,1,Laconia
276,φοβοντουσαν,fovodusan.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Female,1,Laconia
276,ζουσαμε,zusame.VERB.Imp.Ind.Plur.1.Past.Fin.Act,ουσ,Female,1,Laconia
276,πεταγαν,petaɣan.VERB.Imp.Ind.Plur.3.Past.Fin.Act,γ,Female,1,Laconia
276,πεταγα,petaɣa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,γ,Female,1,Laconia
276,χτυπαγε,xtipaɣe.VERB.Imp.Ind.Sing.3.Past.Fin.Act,γ,Female,1,Laconia
276,ρωταγαν,rotaɣan.VERB.Imp.Ind.Plur.3.Past.Fin.Act,γ,Female,1,Laconia
276,εφαγα,efaɣa.VERB.Perf.Ind.Sing.1.Past.Fin.Act,γ,Female,1,Laconia
277,βοηθαγα,voiθaɣa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,γ,Male,1,Argolida
277,αναγκασε,anagase.VERB.Perf.Ind.Sing.3.Past.Fin.Act,γ,Male,1,Argolida
277,αναγκαστηκε,anagastike.VERB.Perf.Ind.Sing.3.Past.Fin.Pass,γ,Male,1,Argolida
277,αναγκασανε,anagasane.VERB.Perf.Ind.Plur.3.Past.Fin.Act,γ,Male,1,Argolida
277,αναγκασε,anagase.VERB.Perf.Ind.Sing.3.Past.Fin.Act,γ,Male,1,Argolida
277,ερχοντουσαν,erxodusan.VERB.Imp.Ind.Plur.3.Past.Fin.Pass,ουσ,Male,1,Argolida
277,πολεμαγαμε,polemaɣame.VERB.Imp.Ind.Plur.1.Past.Fin.Act,γ,Male,1,Argolida
277,ερχοντουσαν,erxodusan.VERB.Imp.Ind.Plur.3.Past.Fin.Pass,ουσ,Male,1,Argolida
277,πολεμαγανε,polemaɣane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,γ,Male,1,Argolida
277,ηντουσαν,idusan.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Male,1,Argolida
277,λερωνοντουσαν,leronodusan.VERB.Imp.Ind.Plur.3.Past.Fin.Pass,ουσ,Male,1,Argolida
277,χαλαγανε,xalaɣane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,γ,Male,1,Argolida
277,μαγειρευανε,maɣirevane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,γ,Male,1,Argolida
277,γινοντουσαν,ɣinodusan.VERB.Imp.Ind.Plur.3.Past.Fin.Pass,ουσ,Male,1,Argolida
277,ηντουσαν,idusan.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Male,1,Argolida
277,ηντουσαν,idusan.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Male,1,Argolida
277,ηντουσαν,idusan.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Male,1,Argolida
277,φαινοντουσαν,fenodusan.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Male,1,Argolida
277,ηντουσαν,idusan.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Male,1,Argolida
277,περναγανε,pernaɣane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,γ,Male,1,Argolida
277,μιλαγαμε,milaɣame.VERB.Imp.Ind.Plur.1.Past.Fin.Act,γ,Male,1,Argolida
277,αγαπαγανε,aɣapaɣane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,γ,Male,1,Argolida
277,ηντουσαν,idusan.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Male,1,Argolida
277,μιλαγα,milaɣa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,γ,Male,1,Argolida
277,ερχοντουσαν,erxodusan.VERB.Imp.Ind.Plur.3.Past.Fin.Pass,ουσ,Male,1,Argolida
277,ερχοντουσαν,erxodusan.VERB.Imp.Ind.Plur.3.Past.Fin.Pass,ουσ,Male,1,Argolida
277,ερχοντουσαν,erxodusan.VERB.Imp.Ind.Plur.3.Past.Fin.Pass,ουσ,Male,1,Argolida
277,γινοντουσαν,ɣinodusan.VERB.Imp.Ind.Plur.3.Past.Fin.Pass,ουσ,Male,1,Argolida
277,γινοντουσαν,ɣinodusan.VERB.Imp.Ind.Plur.3.Past.Fin.Pass,ουσ,Male,1,Argolida
277,βοηθαγανε,voiθaɣane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,γ,Male,1,Argolida
277,ερχοντουσαν,erxodusan.VERB.Imp.Ind.Plur.3.Past.Fin.Pass,ουσ,Male,1,Argolida
277,μιλαγανε,milaɣane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,γ,Male,1,Argolida
277,μιλαγανε,milaɣane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,γ,Male,1,Argolida
277,μιλουσανε,milusane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Male,1,Argolida
277,μιλαγανε,milaɣane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,γ,Male,1,Argolida
277,μιλαγανε,milaɣane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,γ,Male,1,Argolida
277,ακουσε,akuse.VERB.Perf.Ind.Sing.3.Past.Fin.Act,ουσ,Male,1,Argolida
277,περναγανε,pernaɣane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,γ,Male,1,Argolida
277,χαλαγα,xalaɣa.VERB.Imp.Ind.Sing.1.Past.Fin.Act,γ,Male,1,Argolida
277,ερχοντουσαν,erxodusan.VERB.Imp.Ind.Plur.3.Past.Fin.Pass,ουσ,Male,1,Argolida
277,ηντουσαν,idusan.VERB.Imp.Ind.Plur.3.Past.Fin.Act,ουσ,Male,1,Argolida
278,φυλαγα,filaɣa.VERB.Imp.Ind.Plur.1.Past.Fin.Act,γ,Female,1,Nafplio
278,τυροκομαγαμε,tirokomaɣame.VERB.Imp.Ind.Plur.1.Past.Fin.Act,γ,Female,1,Nafplio
278,μιλαγανε,milaɣane.VERB.Imp.Ind.Plur.3.Past.Fin.Act,γ,Female,1,Nafplio
278,απαγορευοταν,apaɣorevotan.VERB.Imp.Ind.Sing.3.Past.Fin.Pass,γ,Female,1,Nafplio
